Latitude,Longitude,Category
38.2504393,-85.8215146,15
33.7408833,-79.0267017,15
37.5806545,-85.3490841,15
38.1943309,-85.7799486,15
38.2831079,-85.5835766,15
37.1730313,-84.7826577,15
29.4583155,-98.4400627,15
38.1491705,-85.6740716,15
37.682634,-85.9048546,15
38.2032284,-85.6596646,15
38.2740081,-85.5731649,15
38.3020345,-85.5872671,15
37.6573882,-85.8311181,15
38.2579108,-85.5617921,15
38.1211513,-85.8692604,15
38.1664401,-85.7689302,15
37.8215402,-85.4366688,15
38.4141219,-85.3720121,15
38.1470011,-85.7788949,15
38.2259384,-85.754288,15
38.1647545,-85.5762946,15
38.1259651,-85.86764,15
38.0281431,-85.3451507,15
38.1026438,-85.6961959,15
38.1267462,-85.77253,15
38.1621383,-85.859416,15
38.071755,-85.8709644,15
37.1517159,-83.2006972,15
38.1867996,-85.809203,15
37.699977,-85.8554059,15
38.3696602,-85.1797093,15
38.1715991,-85.6787774,15
37.8991827,-86.0673039,15
38.2605837,-85.7811758,15
38.1953637,-85.8705945,15
37.4697756,-86.3710027,15
38.055203,-85.5638545,15
38.2500681,-85.8047033,15
37.5652928,-85.2466366,15
38.1270622,-85.6955494,15
37.7680947,-85.9129541,15
37.6976246,-85.8637898,15
38.3122805,-85.5593095,15
38.1649407,-85.6976451,15
37.833865,-85.4193266,15
38.0538638,-85.9005762,15
37.8424356,-85.9270516,15
38.1995223,-85.8437929,15
38.2367622,-85.7921685,15
38.266511,-85.7925382,15
38.659492,-85.3190764,15
38.2684002,-84.6810208,15
38.1150357,-85.2828272,15
38.1975071,-85.8151988,15
38.2690974,-85.8105771,15
38.2328555,-85.8022823,15
38.2234247,-85.3601355,15
38.077391,-85.6835789,15
38.1946281,-85.5704822,15
38.2033022,-85.846869,15
38.2615557,-85.7886833,15
38.2026758,-85.7817146,15
38.6758603,-85.1794461,15
38.2415943,-85.7177705,15
38.1437381,-85.7923622,15
38.1012451,-85.7541717,15
37.8769911,-85.1538788,15
38.2052024,-85.8576916,15
38.1704705,-85.7815062,15
38.1082641,-85.6867179,15
38.2753295,-85.6088221,15
38.1038713,-85.6941263,15
37.0615317,-88.6382407,15
37.7676077,-85.8972681,15
37.6737331,-85.2321254,15
38.1720808,-85.8038986,15
38.2431749,-85.8057505,15
37.638461,-86.4304385,15
38.6183681,-85.0847062,15
37.3700879,-86.2809466,15
38.1047844,-85.6426655,15
38.2520362,-85.5491314,15
37.9883227,-86.2357122,15
37.5463173,-86.2944651,15
38.2729421,-85.7924669,15
38.1751778,-85.2038212,15
38.252872,-85.7933208,15
38.1264327,-85.8782481,15
38.0112906,-85.7371958,15
36.9929446,-86.4396868,15
38.2448506,-85.4946241,15
38.2515471,-85.5573138,15
38.259458,-85.7948829,15
38.1904073,-85.7834673,15
38.1451485,-85.7634779,15
37.3924332,-86.3078119,15
35.1116326,-87.8833432,15
37.7500431,-85.9840526,15
37.7971901,-85.517336,15
38.2065042,-85.6912151,15
38.0796714,-85.877733,15
37.5641467,-85.7364008,15
38.0342138,-85.6198227,15
38.2747098,-85.7908933,15
38.1156014,-85.6528263,15
37.4701158,-85.6091837,15
38.2282386,-85.7881387,15
37.7428612,-85.7697728,15
37.4886436,-86.2064185,15
37.7041395,-85.8649502,15
38.1804581,-85.6406456,15
38.2285142,-85.7491042,15
38.2727676,-85.806767,15
38.1910665,-85.6509793,15
38.1237485,-85.6063406,15
38.2241636,-85.8147486,15
37.76812,-87.1228204,15
37.8422416,-86.1571993,15
38.1582685,-85.7578382,15
38.3098166,-85.5873637,15
38.1737588,-85.7653659,15
38.2178051,-85.7936191,15
38.1584231,-85.6670775,15
38.2116944,-85.2391121,15
38.1694172,-85.8244381,15
37.1189479,-82.7982461,15
38.2485656,-85.7938062,15
38.0592356,-85.401035,15
37.8481578,-85.3729425,15
38.2297212,-85.8051091,15
38.2398224,-85.7226492,15
38.2439205,-85.7661005,15
38.2718133,-85.7918528,15
38.5171545,-82.702263,15
38.2133036,-85.7130433,15
38.2593423,-85.6177275,15
38.3098731,-85.5530407,15
38.1668211,-85.6729504,15
37.8396872,-85.4607968,15
38.13593,-85.6419273,15
41.9222957,-73.0729665,15
37.1380912,-84.4734685,15
38.4302909,-85.1688832,15
38.3519828,-85.4056071,15
37.1758875,-87.6881348,15
38.3755868,-85.1855721,15
38.2099041,-85.7728109,15
37.5233049,-86.1115901,15
37.8513109,-85.5089288,15
37.1008645,-84.6066952,15
39.0137529,-84.5978018,15
38.2469869,-85.5236285,15
38.1263513,-85.4798724,15
38.2579113,-85.8116916,15
38.052601,-85.7141392,15
37.709019,-85.8659474,15
33.9432756,-90.3519121,15
38.6454533,-83.763266,15
38.3598795,-85.1042796,15
38.1915227,-85.5679161,15
38.3271095,-85.4866678,15
38.1216193,-85.6750283,15
38.3674748,-85.1747771,15
37.4093831,-85.3621383,15
38.2488411,-85.7975736,15
38.3240586,-85.5360609,15
38.5227767,-85.1181176,15
37.8622102,-86.1150779,15
37.7861468,-85.5033184,15
38.2044199,-85.7291548,15
38.6867892,-85.4453813,15
38.1493483,-85.8477598,15
38.6746421,-85.1426277,15
38.2342954,-85.794952,15
38.1120786,-85.7651178,15
38.3424824,-85.2747833,15
37.0072467,-88.4368715,15
40.2628866,-79.5452529,15
38.2065686,-85.7465653,15
38.0893415,-85.6165541,15
38.0704832,-85.8859583,15
38.6701237,-85.1381746,15
38.1584957,-85.8565953,15
38.2618206,-85.7854909,15
38.2401784,-85.7831662,15
38.0351949,-84.4773134,15
38.1804214,-85.6703288,15
37.8402187,-85.9688582,15
38.2057408,-85.7153826,15
38.2154831,-85.6466149,15
38.216838,-85.2371222,15
38.1385225,-85.823751,15
37.4986445,-85.7873842,15
38.1462977,-85.6385089,15
38.1816821,-85.819317,15
38.2113524,-85.7778712,15
37.8206441,-85.9431849,15
38.4529505,-82.6313373,15
38.6811033,-85.1740017,15
38.1486716,-85.8277588,15
37.9510427,-85.6998244,15
37.4970445,-85.8862725,15
37.977776,-85.6082488,15
38.6633075,-85.1280236,15
38.2326567,-85.7873908,15
39.0107007,-84.621085,15
38.1624492,-85.6047366,15
38.1816448,-85.8372448,15
38.2144204,-85.6378561,15
38.1921185,-85.6742027,15
37.4980284,-86.2259901,15
38.1956936,-85.7794747,15
38.1662156,-85.8423877,15
37.5318914,-86.3255699,15
38.0645623,-85.688339,15
37.787352,-85.3929896,15
38.2424895,-85.8264976,15
37.7863124,-85.4404493,15
38.0703522,-85.892164,15
36.9148165,-86.511314,15
38.1298553,-85.6682248,15
38.3103346,-85.5303548,15
37.2829223,-85.046966,15
37.8109217,-85.990127,15
38.2294207,-85.7871867,15
38.2095857,-85.226143,15
38.2960372,-85.6239451,15
38.2031147,-85.805937,15
38.1627065,-85.6746338,15
37.8578908,-86.9917804,15
37.3470547,-85.3336432,15
39.0579661,-84.5035392,15
37.8318686,-85.4025669,15
38.3180112,-85.5587091,15
38.192478,-85.7699809,15
37.7054987,-85.8852528,15
38.3920346,-85.6162319,15
39.037125,-84.4764902,15
38.0954261,-85.6629935,15
37.8505942,-85.9470779,15
37.7984027,-85.918382,15
37.6987753,-85.8522124,15
38.2400642,-85.7867536,15
38.1808401,-85.8540892,15
38.2108175,-85.2243897,15
37.9951701,-85.71431,15
38.1941998,-85.639351,15
38.1798517,-85.8357097,15
38.1628841,-85.5541046,15
38.1692067,-85.6682883,15
37.7381456,-85.8818525,15
38.0337283,-84.9124067,15
37.6046896,-86.4293186,15
37.7684169,-87.1213982,15
37.9313603,-85.7241864,15
38.3200056,-85.408331,15
38.1933374,-85.6118051,15
38.2526013,-85.7662506,15
38.2231691,-85.7619275,15
38.1918929,-85.8437644,15
37.3336445,-87.0673391,15
38.1476092,-85.6425301,15
38.2355422,-85.5268904,15
38.0857146,-85.6624452,15
37.7150229,-85.8533475,15
38.2071663,-85.0323843,15
37.281382,-86.2156935,15
38.0478349,-84.7188205,15
37.7464776,-84.2943448,15
37.9620183,-85.1934368,15
38.1776717,-85.7919396,15
38.1970115,-85.6358833,15
38.1858416,-85.7788431,15
38.3442501,-84.9830393,15
37.7195976,-85.8200213,15
38.2126796,-85.6508802,15
37.7942573,-85.9331975,15
37.1093191,-85.3034803,15
37.5638919,-85.733083,15
38.1370955,-85.5922723,15
37.5864502,-85.2515223,15
38.2251797,-85.3578249,15
38.1757971,-85.5936692,15
37.031867,-85.0959171,15
38.1568995,-85.7798647,15
37.8266563,-85.9844743,15
38.2550689,-85.7780813,15
37.9785923,-85.7240409,15
38.0766384,-85.6662356,15
38.2355272,-85.7190276,15
37.7271568,-85.8375994,15
38.2286461,-85.815863,15
38.2295466,-85.7675567,15
38.1579074,-85.8458342,15
38.0388251,-85.5547515,15
26.1519009,-80.2326066,15
30.7091489,-89.1610489,15
38.1685885,-85.6689099,15
38.2066533,-85.8371397,15
37.9134257,-85.3375095,15
37.8341856,-86.6361194,15
37.9773503,-85.7149665,15
37.4884163,-86.0678277,15
39.0508255,-84.5079448,15
37.6234331,-85.7557423,15
38.2061365,-85.7959874,15
38.3049679,-85.6954493,15
37.8406428,-85.941601,15
37.9588829,-86.1768323,15
38.1715292,-85.8459708,15
38.1862537,-85.7934004,15
38.1192525,-85.7506489,15
38.2201531,-85.7615508,15
38.2253652,-85.7934134,15
37.9890024,-86.1733917,15
38.2156671,-85.1494865,15
37.7087974,-85.3377051,15
38.6029144,-85.3168131,15
38.0494666,-85.8978315,15
38.1341289,-85.5652053,15
39.0318255,-84.7049399,15
38.2623375,-85.6861058,15
37.1789231,-85.2841282,15
38.2035783,-85.7813499,15
37.7100645,-85.2394117,15
37.6495037,-85.6988812,15
38.1758165,-85.5697408,15
38.1855893,-85.5694679,15
38.2043406,-85.7797084,15
38.1508342,-85.585722,15
38.0061488,-82.9708881,15
37.718643,-85.884719,15
38.1788219,-85.7893746,15
37.7222688,-86.0389556,15
38.0504781,-84.7233539,15
38.209539,-85.6637672,15
38.2757053,-85.6074718,15
38.2190906,-85.7455809,15
38.2092981,-85.7636245,15
38.1524255,-85.5995905,15
38.268323,-85.7855437,15
37.8669039,-85.6999708,15
38.0614493,-85.6819732,15
37.8314082,-86.6467505,15
37.8053977,-85.9264866,15
38.2304613,-85.7358246,15
37.711775,-86.1803004,15
36.86023,-88.3574057,15
38.1453281,-85.7864,15
37.5742271,-86.1765224,15
38.2151808,-85.6211605,15
37.5959039,-85.6612866,15
37.4919566,-86.2982862,15
38.2539013,-85.7039892,15
38.1986608,-85.6355573,15
37.656854,-85.5913279,15
37.7053762,-85.8646836,15
38.1465503,-85.6608959,15
38.1124257,-85.6942922,15
38.1177923,-85.5955835,15
38.2386729,-85.7100658,15
37.7127103,-85.5831459,15
38.2324417,-85.7379316,15
37.0007961,-85.7103742,15
38.1425259,-85.6038385,15
38.2252721,-85.7940517,15
38.1455067,-85.771433,15
37.569297,-85.7365398,15
38.1131129,-85.790975,15
38.1680947,-85.7619206,15
37.6898132,-85.0101196,15
38.2192667,-85.785663,15
38.171942,-85.6746191,15
38.2738917,-85.788863,15
38.1155206,-85.886711,15
38.2643739,-85.8219865,15
38.1694648,-85.6987026,15
38.234305,-85.7952668,15
38.2607097,-85.8199233,15
38.2529616,-85.7647576,15
37.7551344,-86.397558,15
38.1749887,-85.6717933,15
38.1868977,-85.5622568,15
37.5747487,-85.2578186,15
38.1640479,-85.8659992,15
37.4321663,-86.2237529,15
37.2675184,-86.6604226,15
37.9242944,-86.206539,15
38.2220241,-85.2382491,15
38.2062689,-85.5966392,15
38.7206229,-90.1126585,15
37.7943748,-85.4828823,15
38.1921598,-85.842478,15
38.1833878,-85.6393785,15
38.2182675,-85.7511577,15
38.2358152,-85.7858916,15
38.2502755,-85.7798959,15
38.2266649,-85.7964945,15
37.4520268,-86.9073691,15
37.6976879,-85.8632825,15
38.1442771,-85.8756948,15
38.123118,-85.7419312,15
38.0839857,-85.8636073,15
38.1438875,-85.6879976,15
38.1706093,-85.8584814,15
37.9817619,-85.7527618,15
37.3527168,-85.3245516,15
37.997679,-86.2119245,15
37.8546687,-83.0373946,15
38.2950745,-85.8227446,15
38.2191623,-85.793004,15
38.1765191,-85.6751758,15
38.1417191,-85.8580126,15
38.2101355,-85.7634364,15
38.152849,-85.7785572,15
38.1521941,-85.5800388,15
37.5247856,-85.8949113,15
38.0187904,-85.9203104,15
38.2145318,-85.7352573,15
37.0734602,-88.852415,15
38.1823426,-85.5795427,15
38.1685964,-85.6014686,15
38.1062852,-85.6423787,15
37.7138096,-85.8461658,15
38.1316986,-85.8715138,15
38.1135641,-85.573118,15
37.8044308,-85.9122706,15
38.2600348,-85.7904384,15
37.7524962,-84.837975,15
38.0701473,-85.5573158,15
38.2123484,-85.6362598,15
38.1986161,-85.7606964,15
38.1750808,-85.7904109,15
38.0716787,-85.6956655,15
38.2507724,-85.8076969,15
38.1340995,-85.6397758,15
38.1271804,-85.6580438,15
38.2550365,-85.4542117,15
38.1525912,-85.7981513,15
38.201272,-85.1708094,15
38.162602,-85.58154,15
37.4825982,-85.6132147,15
38.016206,-85.7656277,15
38.1876977,-85.2078424,15
38.2090928,-85.5756102,15
38.2957948,-85.6200301,15
38.0649434,-84.4439167,15
37.2254102,-86.6850291,15
38.1353755,-85.7688907,15
36.7101002,-85.7052593,15
38.2356963,-85.5698212,15
38.0718288,-85.150293,15
38.2511457,-85.7661179,15
38.2469631,-85.6492271,15
38.0608864,-84.5071657,15
32.2254284,-95.2368006,15
38.2682867,-85.8015106,15
38.0906772,-85.6576414,15
38.1666007,-85.615906,15
38.2964673,-85.5125107,15
38.2560499,-85.8096278,15
38.1140729,-85.788572,15
37.8367234,-86.0703421,15
38.1490492,-85.887193,15
37.6549417,-85.8648957,15
38.1085432,-85.8529187,15
38.0839376,-84.4622147,15
38.1728059,-85.7784392,15
38.2104311,-85.7930343,15
38.1132515,-85.7718809,15
38.2005534,-85.6757513,15
38.1978987,-85.717797,15
38.1496007,-85.5057426,15
38.2768209,-85.2527833,15
38.2659327,-85.8064063,15
38.254739,-85.7719047,15
38.311023,-85.5284107,15
38.1085856,-85.8720232,15
38.1613747,-85.3298162,15
38.1990335,-85.7793219,15
37.988284,-83.44905,15
38.3198506,-85.5609856,15
38.0911761,-85.6905969,15
37.7246026,-85.882674,15
38.2342095,-85.7169534,15
37.9977675,-85.9498666,15
38.1667311,-85.0214262,15
37.533996,-86.1718609,15
38.2720708,-85.6196723,15
38.1802943,-85.8512866,15
38.3227174,-77.4183435,15
38.2205874,-85.5861383,15
38.042202,-84.8892956,15
37.3330892,-88.0814168,15
38.1742275,-85.7009358,15
37.9371715,-85.2444663,15
38.2499148,-85.765744,15
38.2107481,-85.6661277,15
37.8219619,-85.9242037,15
38.395679,-86.1117441,15
38.2399587,-85.7403145,15
38.2281075,-85.6376397,15
38.0290263,-86.4420873,15
38.2354783,-85.7325861,15
38.1713896,-85.7609969,15
38.1446144,-85.6869301,15
38.2001434,-85.7644704,15
38.2148208,-85.7526936,15
37.7402946,-84.2807351,15
38.0673091,-85.8984113,15
38.709298,-85.3722872,15
38.2603894,-85.7841923,15
38.2362986,-85.7325937,15
38.2173022,-85.5927696,15
37.5843809,-85.248117,15
38.1739911,-85.6617028,15
37.8346523,-87.5803376,15
37.6960624,-85.8910277,15
38.0301427,-85.7332077,15
38.1478279,-85.7685065,15
38.1854606,-85.6474853,15
37.9967101,-86.1747383,15
38.1541359,-85.7765635,15
37.5049167,-84.1936503,15
38.2599858,-85.8233976,15
38.1757263,-85.6788675,15
38.1832672,-85.5154635,15
38.4642429,-85.3046375,15
37.5022416,-86.3474282,15
38.3419572,-85.4741708,15
36.8835297,-87.5019008,15
38.1737506,-85.7045835,15
37.4438134,-85.7292548,15
38.2277925,-85.7572241,15
37.3467318,-85.9112121,15
38.1787694,-85.7897707,15
37.5459015,-87.9807269,15
38.1107218,-85.7604537,15
38.2533965,-85.8151847,15
38.2082552,-85.7380891,15
37.8648374,-85.3771882,15
38.177348,-85.698988,15
37.5317099,-82.8713143,15
38.2677801,-85.7811006,15
37.6687598,-85.8404893,15
37.9760126,-85.3226885,15
38.5262996,-85.2036759,15
38.2448189,-85.5251014,15
37.5697733,-86.497166,15
38.0750052,-84.4533386,15
38.2389489,-85.767875,15
37.8878748,-85.7533089,15
37.5060518,-85.629075,15
38.1028533,-85.6684748,15
38.1826563,-85.8357948,15
38.102189,-85.6465963,15
38.2006794,-85.7785026,15
38.3149394,-85.5337286,15
38.2380319,-85.7190049,15
38.2520907,-85.7885709,15
37.573431,-86.5136669,15
38.1478599,-85.8687522,15
38.1605031,-85.5826134,15
38.2524262,-85.6896476,15
38.2629652,-85.4485057,15
38.1201961,-85.6896197,15
38.4680726,-85.2154984,15
38.1155002,-85.6988304,15
38.3156081,-85.5108803,15
38.254372,-85.7430927,15
38.1737567,-85.7601731,15
37.7040945,-85.8802724,15
38.1414232,-85.5739189,15
38.1892292,-85.8378523,15
38.5030188,-82.7344407,15
38.2485294,-85.7277437,15
38.2007406,-85.6313502,15
39.0228534,-84.4512777,15
37.3930468,-86.334342,15
38.1680312,-85.6686582,15
37.8529548,-85.4421944,15
38.1845046,-85.762422,15
38.2597683,-85.7781091,15
38.1839674,-85.7926321,15
38.314836,-85.5477,15
38.2139442,-85.3451935,15
38.2527968,-85.7633517,15
38.2452999,-85.8178047,15
38.2496466,-85.7255462,15
37.3357615,-88.2344606,15
38.2033693,-83.8156475,15
37.0324716,-88.5359993,15
38.2317712,-85.7320813,15
37.3249243,-87.4918774,15
38.2896823,-85.5034948,15
37.1678439,-87.6921535,15
38.1968047,-85.7152644,15
38.2582693,-85.7949484,15
38.2590539,-85.6507015,15
37.544667,-86.2948928,15
38.1954177,-85.8457122,15
38.171876,-85.8367116,15
38.2627392,-85.7749878,15
37.6645047,-85.9538003,15
38.1025736,-85.7542201,15
38.2536362,-85.6080054,15
38.2227976,-85.7424591,15
38.1044679,-85.6654836,15
38.1718695,-85.5797316,15
38.1302425,-85.5964466,15
38.1645292,-85.7053575,15
38.2645005,-85.8155659,15
38.2446066,-85.7964496,15
37.8063479,-85.9765111,15
38.1951757,-85.7247747,15
38.2471396,-85.808747,15
37.5769862,-85.2152972,15
38.1993333,-85.8420826,15
38.2233103,-85.7993381,15
37.6981952,-85.8550113,15
36.7984978,-84.8492879,15
38.1723842,-85.8566715,15
38.2095778,-85.229186,15
37.597807,-84.736872,15
38.263687,-85.0590564,15
38.163296,-85.8371956,15
38.2423948,-85.8244818,15
37.4984069,-84.8105721,15
37.6545589,-85.6974752,15
38.40643,-85.6112824,15
38.2677258,-85.6989629,15
38.253375,-85.5532721,15
38.2158562,-85.2410382,15
38.1388183,-85.6722981,15
38.2101553,-85.2188761,15
38.2147577,-85.8161353,15
37.8263831,-82.7966019,15
37.7173206,-85.8352809,15
38.1925079,-85.6644104,15
38.1972796,-85.7641703,15
38.1452321,-85.6980866,15
38.0676233,-85.8829287,15
37.6312863,-85.8599206,15
38.1790348,-85.8159137,15
38.2826547,-85.6681324,15
38.1382447,-85.8135784,15
38.3044955,-85.5998228,15
38.0769168,-85.6817565,15
38.2468576,-85.8203069,15
38.2270983,-85.7365111,15
38.2081073,-85.638955,15
37.823716,-85.9252722,15
38.2602365,-85.6930951,15
37.9931064,-86.1744045,15
38.1464642,-85.5988673,15
38.3670485,-85.1788078,15
38.2247196,-85.8211192,15
37.4916592,-86.1289194,15
38.321862,-85.5619358,15
38.0787278,-85.8770335,15
38.6967213,-85.3739056,15
38.2154518,-85.1704844,15
37.5634335,-85.7259421,15
37.7960905,-86.1469703,15
38.2457714,-85.5258799,15
38.2330289,-85.5740353,15
38.1584208,-85.8801956,15
38.3051326,-85.5339285,15
38.1873038,-85.7535037,15
37.4922182,-86.295038,15
37.719996,-85.8418539,15
38.1934284,-85.7860901,15
45.7776889,-86.5651027,15
37.5634838,-85.1008191,15
38.1972431,-85.7616845,15
38.1359051,-85.0746751,15
38.1020199,-85.8071383,15
38.2441937,-85.544982,15
38.2364875,-85.7873425,15
38.2041722,-85.681257,15
38.2367974,-85.7462079,15
37.9964474,-85.4923834,15
38.1780865,-85.811624,15
38.4862751,-85.3520068,15
38.4057628,-85.5840837,15
34.0312616,-96.0770151,15
38.3134897,-85.5582859,15
38.2496658,-85.8054952,15
38.1149679,-85.6256882,15
38.1437193,-85.8567982,15
38.5548444,-85.1670759,15
38.1326253,-85.633008,15
37.8114465,-85.4821189,15
37.606884,-85.8749457,15
37.7424891,-85.9709424,15
37.9649898,-86.1191127,15
38.2494538,-85.5589924,15
38.5449933,-85.3224669,15
38.0587296,-85.8976654,15
37.9652868,-85.5345226,15
38.4152373,-85.842321,15
37.7781955,-85.917787,15
38.1954957,-85.6477749,15
38.6746253,-85.1763315,15
37.6907849,-85.8473919,15
38.1206338,-85.6866863,15
38.068765,-85.6842062,15
38.2020192,-85.835585,15
38.2648545,-85.7976924,15
38.2351727,-85.5297138,15
38.1889581,-85.6753809,15
38.2702806,-85.792695,15
38.1875826,-84.5517245,15
38.3784735,-83.8394995,15
38.2433613,-85.7926789,15
37.8324454,-85.9351452,15
26.5926916,-82.0275598,15
38.1473767,-85.860614,15
38.1755558,-85.8342402,15
36.9095406,-86.9267704,15
37.6323749,-85.1391979,15
38.1710723,-85.7952194,15
37.9650796,-85.6481293,15
38.0924229,-85.6965323,15
38.0427445,-84.462482,15
37.8904841,-86.0652003,15
38.1326998,-85.7716493,15
38.1930093,-85.8732,15
38.1451807,-85.6975937,15
38.1409981,-85.7826109,15
38.179565,-85.7907429,15
38.6633766,-85.1243583,15
38.3809767,-85.3722234,15
33.6161984,-112.1341797,15
37.4641283,-86.1887286,15
37.4215242,-86.5433491,15
38.4071403,-85.3646202,15
37.4812535,-86.0480588,15
38.5467214,-86.6213576,15
38.2704571,-85.8188294,15
38.151131,-85.7920615,15
37.8588317,-86.2556503,15
38.2896595,-85.3497866,15
38.1314776,-85.5962504,15
39.8997527,-75.04892,15
38.6788989,-85.1768402,15
38.1518842,-85.5470675,15
37.8599976,-85.3356264,15
38.2359426,-85.8004534,15
38.2559084,-85.7942289,15
38.1915531,-85.6582742,15
38.0881806,-85.8210742,15
38.147568,-85.6564434,15
38.1994017,-85.7793173,15
38.1524188,-85.7668795,15
38.2651139,-85.0743394,15
38.1969654,-84.8759828,15
38.1933643,-85.7796677,15
38.3991468,-85.3192326,15
38.5193635,-84.5808375,15
38.1421786,-83.7669381,15
38.2109045,-85.7442011,15
38.2950746,-85.8415246,15
37.6505151,-84.7848808,15
37.7156466,-86.4620922,15
38.2531603,-85.7722002,15
38.1578422,-85.8750824,15
38.2323576,-85.7667672,15
38.2791645,-85.5810679,15
38.2044551,-85.619991,15
37.8187726,-85.9668376,15
38.2376747,-85.7621543,15
38.193263,-85.774046,15
37.704886,-85.8643725,15
38.012399,-84.4686107,15
38.2473027,-85.8102496,15
37.5389068,-84.8239087,15
38.1511656,-85.6681566,15
38.1744387,-85.8554093,15
38.16222,-85.7657318,15
38.3139314,-85.5890862,15
38.0797615,-85.6032308,15
37.0064162,-86.4612412,15
37.7822432,-86.4584747,15
38.174575,-85.6673274,15
37.6010908,-86.0292503,15
38.1479441,-85.7724143,15
38.0134128,-85.8841373,15
37.661311,-85.8193559,15
38.0717142,-85.8769002,15
38.2688183,-85.7945159,15
37.9912821,-86.1752403,15
33.5767928,-84.3101897,15
38.2424897,-85.5578583,15
38.1426015,-85.8921287,15
38.1601305,-85.6615153,15
38.1714059,-85.7129887,15
38.2184574,-85.3349898,15
38.241399,-85.7921751,15
38.1382077,-85.8681527,15
38.1124766,-85.6489238,15
38.0811583,-85.6767714,15
37.6510557,-85.8308344,15
38.124156,-85.741502,15
38.04386,-85.6763348,15
38.9905157,-84.700738,15
38.0648148,-85.7042775,15
38.14661,-85.82571,15
37.6812034,-85.3610845,15
38.1649798,-85.6706163,15
38.7085554,-85.3844294,15
38.2468249,-85.8167647,15
38.2002007,-85.8206263,15
38.0090451,-86.2190317,15
37.8209109,-85.9365404,15
38.3492309,-85.6269961,15
38.2119981,-85.7376032,15
38.2050599,-85.5846319,15
37.6674866,-85.7037762,15
38.2343436,-85.796032,15
38.0646108,-85.6763042,15
37.6686479,-85.6164145,15
38.1450028,-85.692448,15
38.6017352,-85.314182,15
38.1941159,-85.7692593,15
38.2758445,-85.5619499,15
37.5625154,-85.7322013,15
38.2276258,-85.4936497,15
37.1034149,-87.8808065,15
38.2734097,-85.7033826,15
38.2760558,-84.0018522,15
38.1062545,-85.6977392,15
37.809503,-85.9119493,15
37.8110299,-85.4511353,15
38.0821566,-85.6203486,15
38.2069215,-85.7885015,15
38.1271517,-85.8535102,15
38.1798351,-85.6918995,15
38.2331052,-85.7485669,15
37.7602776,-85.8912061,15
38.1693269,-85.7994489,15
36.8713059,-83.8922385,15
38.2743707,-85.5778105,15
38.1641781,-85.5778632,15
37.9316358,-85.3387812,15
38.2234405,-85.7082243,15
36.7064068,-85.3037891,15
38.200323,-85.5833026,15
38.1620475,-85.8580934,15
44.9851927,-93.116648,15
38.1002848,-85.3943627,15
37.9709122,-86.1804699,15
38.2643627,-85.8170814,15
38.2907773,-85.6261583,15
37.8243773,-85.9261519,15
38.2446396,-85.5482788,15
37.479935,-86.533158,15
38.12618,-85.8765535,15
38.1134734,-85.6627101,15
38.1945747,-85.791031,15
38.2538169,-85.7201443,15
37.8105412,-85.3606704,15
38.2268959,-85.7897149,15
38.2672405,-85.8085789,15
37.4839875,-86.1457476,15
38.256958,-85.7703035,15
36.9580687,-86.6556304,15
37.9724498,-85.7004178,15
40.4987579,-74.4250155,15
38.2391896,-85.7643507,15
37.6652841,-85.3588788,15
37.464611,-85.9074714,15
38.4656586,-86.1462128,15
38.1768895,-85.5862222,15
38.1034213,-85.6388601,15
38.1145027,-85.8718617,15
38.1794227,-85.6736122,15
37.6605794,-84.260776,15
38.1564582,-85.7751214,15
38.3265112,-85.4859218,15
38.1505357,-85.8510143,15
38.2265028,-85.8021249,15
37.6680433,-86.3154186,15
38.2097644,-85.7688453,15
38.1485115,-85.6576457,15
38.260528,-85.784149,15
38.1302205,-85.7858388,15
38.1844893,-85.7578656,15
37.5654521,-85.2513144,15
38.2145968,-85.5974462,15
38.117071,-85.8455703,15
38.4100902,-85.3718596,15
38.2018056,-85.7117886,15
36.720841,-84.0598538,15
38.2245093,-85.7383538,15
37.6809598,-85.409773,15
37.3822462,-85.2037084,15
37.7575862,-85.8828755,15
38.194199,-85.709914,15
38.5419936,-85.1914364,15
38.2322512,-85.7964854,15
38.1279237,-85.6254673,15
37.8793991,-86.2211746,15
38.1179016,-85.7669373,15
38.4155661,-85.3712313,15
37.8277132,-85.4502037,15
38.1243258,-85.6900092,15
38.1010548,-85.644271,15
38.1947549,-85.6771385,15
38.3718979,-85.174558,15
37.074862,-87.0340782,15
38.2544203,-85.7793585,15
37.6766526,-85.8464823,15
37.7838942,-85.2976263,15
37.8179052,-85.9970559,15
37.7969935,-84.9753174,15
38.7406199,-85.3729252,15
36.7878501,-86.1480235,15
38.2256328,-85.2206132,15
38.1272278,-85.7883538,15
37.6384454,-85.8181598,15
38.2209947,-85.6523523,15
38.1872972,-85.7900135,15
37.835936,-86.6265093,15
37.7447745,-85.3014918,15
37.0966144,-84.0756229,15
37.8439973,-86.1575077,15
38.3624763,-85.1779589,15
38.1854804,-85.6611493,15
38.2026921,-85.6094366,15
38.9387021,-84.648358,15
38.111274,-85.6106994,15
37.4666935,-85.8891897,15
38.2881885,-85.7115325,15
38.2581991,-85.7973293,15
38.2293537,-85.7566199,15
37.6804152,-82.7445868,15
38.2304659,-85.5731424,15
37.8069879,-85.6162539,15
38.1923006,-85.830738,15
37.5722875,-85.7358474,15
38.6689643,-85.1808498,15
38.2487116,-85.7835992,15
37.8281012,-85.4547019,15
